"File","Line","Column","Message","RuleId"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","5","20","'useMutation' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","10","2","'Mail' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","15","2","'Trash2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","19","2","'ChevronRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","20","2","'ArrowUpRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","21","2","'User' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","22","2","'Clock' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","23","2","'Phone' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","24","2","'Globe' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","25","2","'Star' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","26","2","'Sparkles' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","27","2","'Layers' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","28","2","'Send' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","29","2","'MessageSquare' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","30","2","'Loader2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","31","2","'ShieldCheck' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","36","3","'Tooltip' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","37","3","'TooltipContent' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","39","3","'TooltipTrigger' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","46","10","'motion' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","46","18","'AnimatePresence' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\CollaborationHubClient.tsx","58","10","'toast' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\address-book\insert-address-book\AddressBookInsertHubClient.tsx","9","2","'MapPin' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\address-book\insert-address-book\AddressBookInsertHubClient.tsx","15","2","'Star' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\address-book\insert-address-book\AddressBookInsertHubClient.tsx","17","2","'Layers' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\address-book\insert-address-book\AddressBookInsertHubClient.tsx","24","10","'motion' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\address-book\insert-address-book\AddressBookInsertHubClient.tsx","25","10","'Badge' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\address-book\insert-address-book\AddressBookInsertHubClient.tsx","26","10","'cn' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\address-book\insert-address-book\AddressBookInsertHubClient.tsx","67","11","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\address-book\select-address-book-list\AddressBookListClient.tsx","3","32","'useEffect' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\address-book\select-address-book-list\AddressBookListClient.tsx","8","32","'Home' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\address-book\select-address-book-list\AddressBookListClient.tsx","8","38","'ChevronRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\address-book\select-address-book-list\AddressBookListClient.tsx","8","64","'Phone' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\address-book\select-address-book-list\AddressBookListClient.tsx","8","71","'Mail' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\address-book\select-address-book-list\AddressBookListClient.tsx","8","77","'MapPin' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\address-book\select-address-book-list\page.tsx","4","10","'Skeleton' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\mail-history\MailHistoryHubClient.tsx","3","27","'useMemo' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\mail-history\MailHistoryHubClient.tsx","17","2","'Sparkles' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\mail-history\MailHistoryHubClient.tsx","19","2","'Send' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\mail-history\MailHistoryHubClient.tsx","20","2","'Loader2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\mail-send\MailSendHubClient.tsx","29","10","'cn' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\mail-send\MailSendHubClient.tsx","93","14","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\mail-send\NoteSendHubClient.tsx","27","10","'cn' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\mail-send\NoteSendHubClient.tsx","36","9","'isSearching' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\mail-send\NoteSendHubClient.tsx","93","11","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\scraps\insertScrap\page.tsx","5","8","'Link' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\scraps\insertScrap\page.tsx","12","37","'Home' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\scraps\insertScrap\page.tsx","12","43","'ChevronRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\scraps\insertScrap\page.tsx","12","57","'Activity' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\scraps\insertScrap\page.tsx","12","77","'CheckCircle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\scraps\insertScrap\page.tsx","12","97","'Layout' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\scraps\selectScrapDetail\[id]\page.tsx","5","8","'Link' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\scraps\selectScrapDetail\[id]\page.tsx","12","54","'Home' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\scraps\selectScrapDetail\[id]\page.tsx","12","60","'ChevronRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\scraps\selectScrapDetail\[id]\page.tsx","12","74","'Info' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\scraps\selectScrapList\page.tsx","14","52","'CardAction' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\scraps\selectScrapList\page.tsx","17","34","'Home' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\scraps\selectScrapList\page.tsx","17","40","'ChevronRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\collaboration\scraps\selectScrapList\page.tsx","59","18","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\[id]\page.tsx","47","22","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\board\page.tsx","9","20","'CalendarIcon' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\board\page.tsx","10","2","'ArrowUpRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\board\page.tsx","12","18","'AnimatePresence' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\board\page.tsx","27","8","'params' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\board\page.tsx","29","10","'toast' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\[id]\page.tsx","28","12","'files' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\[id]\page.tsx","53","22","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\maker\components\BoardMakerWizard.tsx","9","41","'CardTitle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\maker\components\BoardMakerWizard.tsx","9","52","'CardDescription' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\maker\components\BoardMakerWizard.tsx","156","34","'control' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\maker\components\BoardPreview.tsx","14","2","'Calendar' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\maker\components\BoardPreview.tsx","15","2","'Grid' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\maker\components\BoardPreview.tsx","16","10","'ListIcon' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\maker\components\BoardPreview.tsx","17","2","'ImageIcon' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\maker\components\BoardPreview.tsx","18","2","'HelpCircle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\maker\components\BoardPreview.tsx","20","2","'CalendarDays' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\maker\components\BoardPreview.tsx","264","27","'posts' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\master\page.tsx","10","3","'BookOpen' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\master\page.tsx","11","3","'ImageIcon' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\master\page.tsx","12","11","'ListIcon' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\master\page.tsx","19","3","'FileText' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\master\page.tsx","27","18","'AnimatePresence' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\master\page.tsx","110","14","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\master\page.tsx","128","16","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\master\page.tsx","176","18","'_board' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\selectBoardArticle\[id]\BBSDetailClient.tsx","3","27","'Suspense' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\selectBoardArticle\[id]\BBSDetailClient.tsx","63","10","'attachedFiles' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\selectBoardList\BoardStats.tsx","16","10","'BarChart3' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\selectBoardList\BoardStats.tsx","16","40","'MessageSquare' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\boards\write\page.tsx","24","2","'CheckCircle2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\templates\TemplateAdminClient.tsx","10","2","'Search' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\community\templates\TemplateAdminClient.tsx","15","2","'ExternalLink' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\components\InsightBanner.tsx","9","2","'Activity' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\components\InsightBanner.tsx","12","2","'Globe' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\components\InsightBanner.tsx","13","2","'ArrowRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","6","16","'LucideIcon' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","7","44","'Globe' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","8","41","'Trash2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","8","49","'Award' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","9","2","'Filter' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","9","10","'Calendar' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","9","20","'ChevronDown' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","9","33","'Check' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","9","40","'HelpCircle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","9","52","'CornerDownRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","10","2","'Monitor' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","10","11","'Star' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","10","33","'MessageSquare' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","10","62","'Quote' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","11","26","'Lock' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","18","28","'BoardArticle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\help\KnowledgeHubClient.tsx","28","10","'toast' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\observability\components\ServiceTopology.tsx","3","17","'useMemo' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\observability\components\ServiceTopology.tsx","12","3","'ArrowRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\observability\components\ServiceTopology.tsx","13","3","'Server' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\observability\page.tsx","5","10","'motion' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\observability\page.tsx","11","3","'Search' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\observability\page.tsx","12","3","'Filter' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\observability\page.tsx","17","3","'ShieldCheck' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","6","26","'Filter' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","6","34","'ArrowRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","7","2","'MapPin' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","7","10","'Users' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","7","17","'Clock' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","7","45","'List' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","8","2","'TrendingUp' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","8","14","'Sparkles' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","8","50","'MoreHorizontal' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","12","10","'motion' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","12","18","'AnimatePresence' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","14","16","'CardHeader' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","14","28","'CardTitle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","14","39","'CardContent' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\events\EventManagementClient.tsx","20","10","'PagePagination' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\external-hr\ExternalHrClient.tsx","8","16","'User' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\external-hr\ExternalHrClient.tsx","8","22","'Building2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\external-hr\ExternalHrClient.tsx","8","33","'Mail' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\external-hr\ExternalHrClient.tsx","8","39","'Phone' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\external-hr\ExternalHrClient.tsx","26","18","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\external-hr\page.tsx","15","14","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","6","2","'FileText' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","6","39","'Globe' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","7","2","'Send' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","7","8","'User' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","7","14","'Clock' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","7","21","'ChevronRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","7","35","'MessageSquare' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","8","2","'AlertCircle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","8","28","'Sparkles' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","8","38","'Filter' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","9","2","'ArrowRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","9","14","'Trash2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","9","35","'History' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","13","10","'motion' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","13","18","'AnimatePresence' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","15","10","'Card' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","15","16","'CardHeader' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","15","28","'CardTitle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","15","39","'CardContent' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\memo-reports\MemoReportManagementClient.tsx","27","10","'toast' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rewards\RewardManageClient.tsx","5","18","'Calendar' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rewards\RewardManageClient.tsx","5","28","'CheckCircle2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rewards\RewardManageClient.tsx","5","42","'XCircle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rewards\RewardManageClient.tsx","18","10","'toast' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rewards\page.tsx","15","12","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rough-map\RoughMapManagementClient.tsx","6","2","'Map' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rough-map\RoughMapManagementClient.tsx","7","10","'Settings2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rough-map\RoughMapManagementClient.tsx","7","21","'Sparkles' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rough-map\RoughMapManagementClient.tsx","8","2","'ArrowRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rough-map\RoughMapManagementClient.tsx","8","14","'MoreHorizontal' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rough-map\RoughMapManagementClient.tsx","8","35","'RefreshCcw' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rough-map\RoughMapManagementClient.tsx","10","10","'cn' is defined but never used.","@typescript-eslint/no-unused-vars"
